Edit,Content Assist,⌃Space,In Dialogs and Windows
Edit,Context Information,⌃⇧Space,In Dialogs and Windows
Edit,Copy,⌘C,In Dialogs and Windows
Edit,Cut,⌘X,In Dialogs and Windows
Edit,Delete,⌦,In Windows
Edit,Find Next,⌘K,Editing Text
Edit,Find Previous,⇧⌘K,Editing Text
Edit,Find and Replace,⌘F,In Windows
Edit,Incremental Find Reverse,⇧⌘J,Editing Text
Edit,Incremental Find,⌘J,Editing Text
Edit,Paste,⌘V,In Dialogs and Windows
Edit,Quick Diff Toggle,⌃⇧Q,Editing Text
Edit,Quick Fix,⌘1,In Dialogs and Windows
Edit,Redo,⇧⌘Z,In Dialogs and Windows
Edit,Restore Last Selection,⌃⇧⇟,Editing Java Source
Edit,Select All,⌘A,In Dialogs and Windows
Edit,Select Enclosing Element,⌃⇧⇞,Editing Java Source
Edit,Select Next Element,⌃⇧↘,Editing Java Source
Edit,Select Previous Element,⌃⇧↖,Editing Java Source
Edit,Toggle Block Selection,⌥⌘A,Editing Text
Edit,Toggle Insert Mode,⇧⌘Insert,Editing Text
Edit,Toggle Word Wrap,⌥⌘Y,Editing Text
Edit,Undo,⌘Z,In Dialogs and Windows
Edit,Word Completion,⌃.,Editing Text
File,Close All,⇧⌘W,In Windows
File,Close,⌘W,In Windows
File,New menu,⌥⌘N,In Windows
File,New,⌘N,In Windows
File,Print,⌘P,In Windows
File,Properties,⌘I,In Windows
File,Properties,⌥↩,In Windows
File,Refresh,F5,In Windows
File,Rename,F2,In Windows
File,Save All,⇧⌘S,In Windows
File,Save,⌘S,In Windows
Manifest Editor Source,Format Source,⇧⌘F,PDE editor
Navigate,Backward History,⌘[,In Windows
Navigate,Backward History,⌥⌘←,In Windows
Navigate,Collapse All,⇧⌘Numpad_Divide,In Windows
Navigate,Expand All,⇧⌘Numpad_Multiply,In Windows
Navigate,Forward History,⌘],In Windows
Navigate,Forward History,⌥⌘→,In Windows
Navigate,Go to Line,⌘L,Editing Text
Navigate,Go to Matching Bracket,⇧⌘P,Editing Java Source
Navigate,Go to Next Member,⌃⌥↓,Editing Java Source
Navigate,Go to Previous Member,⌃⌥↑,Editing Java Source
Navigate,Last Edit Location,⌃Q,In Windows
Navigate,Next Page,⌥F7,In Windows
Navigate,Next Sub-Tab,⌥⇟,In Dialogs and Windows
Navigate,Next,⌘.,In Windows
Navigate,Open Attached Javadoc,⇧F2,In Windows
Navigate,Open Call Hierarchy,⌃⌥H,In Windows
Navigate,Open Declaration,F3,In Windows
Navigate,Open Manifest,⌥⇧⌘M,In Windows
Navigate,Open Plug-in Artifact,⇧⌘A,In Windows
Navigate,Open Resource,⇧⌘R,In Windows
Navigate,Open Structure,⌘F3,Editing Java Source
Navigate,Open Type Hierarchy,F4,In Windows
Navigate,Open Type in Hierarchy,⇧⌘H,In Windows
Navigate,Open Type,⇧⌘T,In Windows
Navigate,Open from Clipboard,⇧⌘V,In Windows
Navigate,Previous Page,⌥⇧F7,In Windows
Navigate,Previous Sub-Tab,⌥⇞,In Dialogs and Windows
Navigate,Previous,⇧⌘.,In Windows
Navigate,Quick Hierarchy,⌘T,Editing Java Source
Navigate,Quick Outline,⌘O,Editing Java Source
Navigate,Quick Outline,⌘O,PDE editor
Navigate,Show In Breadcrumb,⌥⌘B,Editing Java Source
Navigate,Show In Breadcrumb,⌥⌘B,Editor Breadcrumb Navigation
Navigate,Show In...,⌥⌘W,In Windows
Project,Build All,⌘B,In Windows
Refactor - Java,Change Method Signature,⌥⌘C,In Windows
Refactor - Java,Extract Local Variable,⌥⌘L,In Windows
Refactor - Java,Extract Method,⌥⌘M,In Windows
Refactor - Java,Inline,⌥⌘I,In Windows
Refactor - Java,Move - Refactoring ,⌥⌘V,In Windows
Refactor - Java,Rename - Refactoring ,⌥⌘R,In Windows
Refactor - Java,Show Refactor Quick Menu,⌥⌘T,In Windows
Run/Debug,Add Memory Block,⌥⌘M,In Memory View
Run/Debug,All Instances,⇧⌘N,In Windows
Run/Debug,Close Rendering,⌘W,In Memory View
Run/Debug,Debug Ant Build,⌃⌥⌘D Q,In Windows
Run/Debug,Debug Eclipse Application,⌃⌥⌘D E,In Windows
Run/Debug,Debug JUnit Plug-in Test,⌃⌥⌘D P,In Windows
Run/Debug,Debug JUnit Test,⌃⌥⌘D T,In Windows
Run/Debug,Debug Java Applet,⌃⌥⌘D A,In Windows
Run/Debug,Debug Java Application,⌃⌥⌘D J,In Windows
Run/Debug,Debug OSGi Framework,⌃⌥⌘D O,In Windows
Run/Debug,Debug,⌘F11,In Windows
Run/Debug,Display,⇧⌘D,In Dialogs and Windows
Run/Debug,EOF,⌃D,In I/O Console
Run/Debug,Execute,⌘U,In Windows
Run/Debug,Force Return,⌥⌘F,In Windows
Run/Debug,Go to Address,⌘G,In Table Memory Rendering
Run/Debug,Inspect,⇧⌘I,In Dialogs and Windows
Run/Debug,Java Breakpoint Properties,⌥↩,In Breakpoints View
Run/Debug,New Rendering,⌘N,In Memory View
Run/Debug,Next Memory Monitor,⌥⌘N,In Memory View
Run/Debug,Next Page of Memory,⇧⌘.,In Table Memory Rendering
Run/Debug,Previous Page of Memory,"⇧⌘,",In Table Memory Rendering
Run/Debug,Resume,F8,Debugging
Run/Debug,Run Ant Build,⌥⌘X Q,In Windows
Run/Debug,Run Eclipse Application,⌥⌘X E,In Windows
Run/Debug,Run JUnit Plug-in Test,⌥⌘X P,In Windows
Run/Debug,Run JUnit Test,⌥⌘X T,In Windows
Run/Debug,Run Java Applet,⌥⌘X A,In Windows
Run/Debug,Run Java Application,⌥⌘X J,In Windows
Run/Debug,Run OSGi Framework,⌥⌘X O,In Windows
Run/Debug,Run to Line,⌘R,Debugging
Run/Debug,Run,⇧⌘F11,In Windows
Run/Debug,Skip All Breakpoints,⌃⌥B,In Windows
Run/Debug,Step Into Selection,⌥F5,Debugging
Run/Debug,Step Into,F5,Debugging
Run/Debug,Step Over,F6,Debugging
Run/Debug,Step Return,F7,Debugging
Run/Debug,Terminate,⌘F2,Debugging
